PerformanceRating_ID;PerformanceCode;Employee_ID;ReviewDateKey;EnvironmentSatisfactionKey;JobSatisfactionKey;RelationshipSatisfactionKey;WorkLifeBalanceKey;SelfRatingKey;ManagerRatingKey;TrainingOpportunitiesWithinYear;TrainingOpportunitiesTaken;ReviewCount
3919;PR4520;59;20201229;3;1;3;3;2;2;2;1;1
3920;PR4521;154;20201229;2;3;2;3;2;2;1;3;1
3921;PR4522;638;20201229;2;1;1;2;1;1;3;1;1
3922;PR4523;356;20201230;5;5;5;2;2;2;3;1;1
3923;PR4524;695;20201230;5;2;1;5;2;2;1;0;1
3924;PR4525;696;20201231;2;2;2;5;1;2;3;1;1
3925;PR4526;362;20201231;5;2;5;1;1;1;1;0;1
3926;PR4527;755;20201231;5;3;1;3;1;2;3;2;1
3927;PR4528;1036;20201231;2;1;1;3;3;3;3;2;1
3928;PR4529;212;20201231;2;5;2;1;3;4;2;2;1
3929;PR453;865;20150111;3;3;5;1;2;3;2;0;1
3930;PR4530;1040;20210101;5;5;3;5;2;2;2;3;1
3931;PR4531;1417;20210101;2;3;3;1;3;3;1;3;1
3932;PR4532;1112;20210101;3;5;3;5;1;1;2;2;1
3933;PR4533;1289;20210101;2;3;5;3;3;3;3;1;1
3934;PR4534;219;20210101;5;1;5;5;2;2;2;0;1
3935;PR4535;37;20210102;5;5;5;1;2;3;3;3;1
3936;PR4536;472;20210102;3;2;3;2;2;3;1;0;1
3937;PR4537;782;20210102;2;5;5;5;3;4;2;0;1
3938;PR4538;427;20210102;5;1;1;5;2;2;3;0;1
3939;PR4539;487;20210102;3;2;1;3;2;3;3;0;1
3940;PR454;1169;20150111;3;5;5;5;3;4;3;1;1
3941;PR4540;76;20210102;3;3;5;1;1;2;2;2;1
3942;PR4541;1094;20210103;3;1;2;1;1;2;3;1;1
3943;PR4542;122;20210104;5;5;5;1;2;3;2;2;1
3944;PR4543;1222;20210105;5;2;3;2;3;3;1;1;1
3945;PR4544;603;20210105;2;2;2;2;2;2;1;1;1
3946;PR4545;893;20210106;3;1;5;3;1;1;3;2;1
3947;PR4546;505;20210106;3;5;3;1;3;3;1;1;1
3948;PR4547;328;20210106;3;5;2;2;1;1;3;3;1
3949;PR4548;428;20210106;2;5;5;1;3;4;1;0;1
3950;PR4549;1106;20210107;5;1;2;5;3;4;2;0;1
3951;PR455;795;20150111;3;2;1;1;1;1;2;0;1
3952;PR4550;694;20210107;2;2;2;2;3;4;1;2;1
3953;PR4551;372;20210107;3;2;2;3;1;1;1;0;1
3954;PR4552;33;20210108;2;4;4;3;1;2;2;2;1
3955;PR4553;1422;20210108;3;1;4;1;3;3;2;1;1
3956;PR4554;312;20210108;3;1;4;1;1;2;2;0;1
3957;PR4555;1191;20210108;4;1;4;2;1;1;1;1;1
3958;PR4556;681;20210108;2;5;5;2;3;4;2;0;1
3959;PR4557;1445;20210108;5;5;5;2;1;2;1;1;1
3960;PR4558;808;20210108;2;5;3;5;3;4;1;0;1
3961;PR4559;679;20210109;2;3;5;3;1;2;2;1;1
3962;PR456;687;20150112;5;5;1;1;1;1;1;0;1
3963;PR4560;865;20210109;2;5;2;1;3;4;3;0;1
3964;PR4561;687;20210110;2;5;3;2;3;3;3;1;1
3965;PR4562;1355;20210110;5;2;1;3;1;2;2;0;1
3966;PR4563;841;20210110;3;3;5;5;2;2;2;0;1
3967;PR4564;1413;20210111;3;5;5;3;3;3;2;2;1
3968;PR4565;118;20210112;3;2;3;1;3;4;3;0;1
3969;PR4566;1187;20210112;2;2;3;2;1;2;2;1;1
3970;PR4567;1017;20210112;5;1;3;1;3;3;3;0;1
3971;PR4568;1171;20210112;2;4;4;2;2;2;2;1;1
3972;PR4569;1468;20210113;4;2;1;1;3;3;2;1;1
3973;PR457;1355;20150112;3;3;3;1;2;2;1;1;1
3974;PR4570;313;20210113;1;4;1;1;2;2;1;0;1
3975;PR4571;1077;20210113;1;2;4;1;1;1;1;2;1
3976;PR4572;14;20210114;1;4;2;3;2;2;1;0;1
3977;PR4573;232;20210114;2;4;2;2;2;2;2;1;1
3978;PR4574;1158;20210114;2;2;3;5;3;4;2;1;1
3979;PR4575;1113;20210114;3;3;3;2;3;4;3;1;1
3980;PR4576;581;20210114;5;2;2;2;1;1;1;2;1
3981;PR4577;693;20210114;5;2;2;3;1;1;3;3;1
3982;PR4578;226;20210114;5;1;1;3;2;3;1;0;1
3983;PR4579;1028;20210115;2;5;5;3;1;2;1;0;1
3984;PR458;118;20150114;3;5;2;5;2;2;3;0;1
3985;PR4580;641;20210115;3;5;2;3;3;4;1;0;1
3986;PR4581;1370;20210115;3;5;2;2;2;3;2;1;1
3987;PR4582;290;20210116;3;5;2;3;1;2;3;0;1
3988;PR4583;787;20210116;5;1;2;1;3;3;1;1;1
3989;PR4584;798;20210116;2;3;3;5;2;2;3;1;1
3990;PR4585;631;20210116;2;5;5;2;1;1;3;1;1
3991;PR4586;652;20210117;1;3;2;4;1;1;2;0;1
3992;PR4587;1357;20210117;4;1;1;3;3;4;3;1;1
3993;PR4588;1249;20210117;1;4;3;4;1;2;1;1;1
3994;PR4589;626;20210117;3;4;3;1;3;4;1;1;1
3995;PR459;1187;20150114;2;5;5;1;3;4;3;0;1
3996;PR4590;553;20210118;3;1;4;4;2;3;1;2;1
3997;PR4591;204;20210118;2;3;1;2;3;4;2;2;1
3998;PR4592;1207;20210118;3;3;1;5;3;3;3;0;1
3999;PR4593;666;20210118;3;2;5;2;3;4;2;2;1
4000;PR4594;375;20210118;2;2;3;5;3;3;1;0;1
4001;PR4595;30;20210119;2;1;3;2;1;1;2;0;1
4002;PR4596;1102;20210119;2;1;2;5;2;3;3;2;1
4003;PR4597;1452;20210119;5;2;1;3;2;3;1;1;1
4004;PR4598;385;20210120;2;3;3;5;2;3;2;0;1
4005;PR4599;724;20210120;2;5;1;1;3;4;3;0;1
4006;PR46;1025;20130211;5;3;5;3;3;4;2;1;1
4007;PR460;1468;20150115;5;3;3;2;3;3;1;3;1
4008;PR4600;1436;20210120;5;3;3;5;1;1;3;1;1
4009;PR4601;1213;20210121;2;2;2;3;1;2;1;0;1
4010;PR4602;880;20210121;2;1;3;5;3;4;1;1;1
4011;PR4603;788;20210122;5;2;5;3;3;4;1;0;1
4012;PR4604;191;20210122;4;2;1;3;3;3;2;0;1
4013;PR4605;386;20210123;2;4;3;3;3;4;1;1;1
4014;PR4606;959;20210123;2;4;3;2;3;3;1;0;1
4015;PR4607;1301;20210123;2;2;2;1;2;3;2;0;1
4016;PR4608;1031;20210124;3;4;3;1;3;3;1;2;1
4017;PR4609;565;20210125;3;4;1;3;1;2;2;0;1
4018;PR461;14;20150116;5;2;5;1;3;3;2;0;1
4019;PR4610;1457;20210125;3;1;1;1;2;3;3;0;1
4020;PR4611;571;20210125;3;2;2;1;1;2;3;1;1
4021;PR4612;515;20210127;3;5;2;3;3;3;1;1;1
4022;PR4613;1319;20210127;5;3;2;2;2;3;1;0;1
4023;PR4614;1014;20210127;5;5;1;3;1;1;3;0;1
4024;PR4615;1035;20210127;3;5;2;1;3;3;3;0;1
4025;PR4616;862;20210128;5;1;3;5;1;2;3;2;1
4026;PR4617;24;20210128;2;1;5;3;1;2;3;3;1
4027;PR4618;216;20210128;3;5;5;5;2;3;3;1;1
4028;PR4619;378;20210128;3;1;1;1;2;3;3;0;1
4029;PR462;232;20150116;3;2;1;5;1;2;3;0;1
4030;PR4620;658;20210129;5;1;1;5;1;1;3;1;1
4031;PR4621;1379;20210129;3;3;3;3;3;3;3;2;1
4032;PR4622;264;20210129;5;2;1;5;2;2;3;1;1
4033;PR4623;443;20210129;3;2;2;2;2;2;1;0;1
4034;PR4624;108;20210130;2;2;1;1;3;3;2;1;1
4035;PR4625;1032;20210131;2;2;5;1;3;4;1;1;1
4036;PR4626;1297;20210131;3;1;3;5;3;3;3;1;1
4037;PR4627;66;20210131;5;3;5;3;3;4;2;3;1
4038;PR4628;797;20210201;3;2;1;2;2;3;1;0;1
4039;PR4629;1237;20210201;5;2;2;3;3;4;2;1;1
4040;PR463;1158;20150116;2;5;3;3;2;3;1;1;1
4041;PR4630;186;20210201;2;3;3;3;3;3;1;0;1
4042;PR4631;848;20210201;3;5;5;2;1;2;3;2;1
4043;PR4632;1003;20210201;3;1;5;1;2;3;1;0;1
4044;PR4633;544;20210201;3;3;2;3;3;3;2;2;1
4045;PR4634;575;20210202;2;3;4;4;3;4;1;2;1
4046;PR4635;503;20210202;4;2;1;2;2;2;1;2;1
4047;PR4636;944;20210202;2;1;1;3;1;2;1;1;1
4048;PR4637;1380;20210202;2;2;3;4;2;2;3;1;1
4049;PR4638;807;20210203;2;1;4;2;2;3;1;2;1
4050;PR4639;1400;20210203;1;3;3;2;3;4;1;1;1
4051;PR464;1113;20150116;3;5;2;1;2;2;2;0;1
4052;PR4640;975;20210203;3;5;5;2;3;4;3;1;1
4053;PR4641;1243;20210203;5;5;3;1;1;1;1;0;1
4054;PR4642;1055;20210203;2;3;1;5;3;3;2;2;1
4055;PR4643;1105;20210203;5;3;2;2;2;3;1;1;1
4056;PR4644;1006;20210203;5;3;2;1;2;2;1;2;1
4057;PR4645;383;20210203;2;1;1;3;3;4;3;1;1
4058;PR4646;1263;20210203;5;2;1;5;1;2;3;0;1
4059;PR4647;136;20210204;5;2;3;1;2;2;1;0;1
4060;PR4648;476;20210204;5;1;1;1;3;4;1;3;1
4061;PR4649;1225;20210204;5;1;5;5;2;3;2;0;1
4062;PR465;1028;20150117;3;1;1;3;3;4;3;3;1
4063;PR4650;132;20210205;5;2;3;3;3;3;2;3;1
4064;PR4651;1425;20210205;2;3;3;5;2;2;1;1;1
4065;PR4652;338;20210206;5;5;1;1;3;4;1;1;1
4066;PR4653;1146;20210207;3;1;5;1;1;1;3;1;1
4067;PR4654;1374;20210207;5;1;2;5;3;3;3;0;1
4068;PR4655;1288;20210207;5;3;2;1;2;2;1;2;1
4069;PR4656;1059;20210207;3;2;3;3;3;3;3;0;1
4070;PR4657;891;20210208;5;2;3;1;1;2;2;1;1
4071;PR4658;81;20210209;3;5;3;3;1;1;1;1;1
4072;PR4659;1025;20210209;5;5;3;5;1;2;3;3;1
4073;PR466;641;20150117;2;3;5;2;1;2;1;2;1
4074;PR4660;501;20210209;3;3;2;1;3;3;1;0;1
4075;PR4661;1264;20210210;5;5;5;5;1;1;1;2;1
4076;PR4662;806;20210210;3;5;3;1;2;2;2;0;1
4077;PR4663;227;20210211;2;1;3;3;2;2;3;1;1
4078;PR4664;754;20210211;5;1;1;3;1;1;3;1;1
4079;PR4665;1013;20210211;5;1;2;5;3;3;3;1;1
4080;PR4666;715;20210211;3;2;1;2;3;4;1;0;1
4081;PR4667;572;20210212;2;1;5;2;3;4;2;2;1
4082;PR4668;79;20210212;2;2;2;3;1;2;1;2;1
4083;PR4669;310;20210212;2;3;3;1;2;3;3;1;1
4084;PR467;290;20150118;5;1;5;1;2;3;1;2;1
4085;PR4670;610;20210212;3;5;5;1;1;1;1;1;1
4086;PR4671;984;20210212;5;1;1;1;3;4;3;1;1
4087;PR4672;85;20210213;3;3;5;1;1;2;1;3;1
4088;PR4673;482;20210213;3;3;5;2;1;1;1;3;1
4089;PR4674;514;20210214;5;3;2;2;1;1;3;0;1
4090;PR4675;857;20210214;2;1;5;1;2;2;1;3;1
4091;PR4676;1389;20210214;3;1;2;1;2;2;1;0;1
4092;PR4677;1141;20210214;2;1;1;5;2;3;2;0;1
4093;PR4678;288;20210215;5;3;5;5;3;4;1;0;1
4094;PR4679;454;20210216;2;5;2;2;3;4;2;1;1
4095;PR468;787;20150118;3;1;2;3;3;4;2;0;1
4096;PR4680;1056;20210216;2;1;1;3;1;2;2;1;1
4097;PR4681;1203;20210216;3;3;3;1;1;2;1;2;1
4098;PR4682;1378;20210216;5;1;1;3;1;1;2;0;1
4099;PR4683;329;20210217;2;2;2;2;1;2;1;2;1
4100;PR4684;200;20210219;5;2;3;2;1;2;1;3;1
4101;PR4685;812;20210219;5;3;5;5;2;2;2;1;1
4102;PR4686;1026;20210219;3;3;1;5;3;3;2;1;1
4103;PR4687;462;20210220;3;3;1;5;1;1;3;3;1
4104;PR4688;1435;20210220;2;5;5;2;1;2;2;0;1
4105;PR4689;1438;20210220;2;3;2;1;1;1;3;1;1
4106;PR469;798;20150118;5;1;2;5;2;3;1;0;1
4107;PR4690;1178;20210220;5;5;5;2;1;1;1;2;1
4108;PR4691;523;20210221;5;3;5;3;3;4;2;0;1
4109;PR4692;1308;20210221;2;3;3;2;2;3;3;0;1
4110;PR4693;789;20210221;3;3;5;2;2;3;1;0;1
4111;PR4694;1131;20210221;5;1;3;5;3;3;3;1;1
4112;PR4695;584;20210222;3;5;3;2;1;2;1;0;1
4113;PR4696;717;20210222;2;2;1;2;3;4;2;1;1
4114;PR4697;262;20210222;2;3;1;2;1;1;2;1;1
4115;PR4698;189;20210223;5;1;2;3;3;4;1;2;1
4116;PR4699;1090;20210224;5;1;1;2;3;4;3;0;1
4117;PR47;227;20130213;3;5;1;2;1;1;1;0;1
4118;PR470;792;20150118;2;2;1;2;2;3;2;2;1
4119;PR4700;683;20210224;3;4;2;1;3;4;3;2;1
4120;PR4701;1231;20210224;2;4;3;1;2;2;3;1;1
4121;PR4702;1262;20210224;3;3;2;4;2;3;2;1;1
4122;PR4703;297;20210225;1;4;3;4;3;3;3;3;1
4123;PR4704;152;20210225;3;1;2;3;3;4;3;1;1
4124;PR4705;508;20210226;4;1;4;2;2;3;3;1;1
4125;PR4706;1335;20210226;5;2;2;3;3;3;2;3;1
4126;PR4707;80;20210226;5;2;3;5;2;2;1;0;1
4127;PR4708;5;20210227;5;3;5;1;2;2;3;0;1
4128;PR4709;678;20210227;2;1;1;2;3;3;1;1;1
4129;PR471;652;20150119;5;5;3;3;1;1;1;3;1
4130;PR4710;686;20210227;3;1;3;3;2;2;1;0;1
4131;PR4711;644;20210227;5;2;5;5;1;2;2;0;1
4132;PR4712;749;20210227;2;5;1;1;1;1;2;0;1
4133;PR4713;148;20210228;3;1;1;1;1;2;1;0;1
4134;PR4714;1164;20210228;2;2;3;1;3;4;3;1;1
4135;PR4715;1279;20210228;2;3;3;2;2;3;1;1;1
4136;PR4716;918;20210228;3;3;2;5;2;2;2;0;1
4137;PR4717;646;20210228;3;1;2;5;2;2;3;0;1
4138;PR4718;833;20210228;4;4;3;4;2;2;1;2;1
4139;PR4719;1353;20210301;1;2;3;3;2;2;2;0;1
4140;PR472;1357;20150119;3;1;5;5;1;1;1;1;1
4141;PR4720;197;20210301;3;2;2;3;2;3;1;0;1
4142;PR4721;966;20210301;3;1;4;4;3;3;1;0;1
4143;PR4722;1127;20210302;2;2;1;2;2;3;3;1;1
4144;PR4723;1161;20210302;4;1;2;2;2;2;3;1;1
4145;PR4724;1461;20210302;2;1;1;3;2;3;1;1;1
4146;PR4725;16;20210302;3;1;2;2;3;4;1;1;1
4147;PR4726;19;20210302;3;3;5;1;1;2;3;0;1
4148;PR4727;609;20210302;5;2;2;5;2;2;3;2;1
4149;PR4728;40;20210303;3;5;3;3;3;4;3;1;1
4150;PR4729;520;20210303;3;3;5;1;1;1;2;1;1
4151;PR473;553;20150120;5;5;2;2;3;4;1;1;1
4152;PR4730;655;20210303;2;5;5;3;3;3;1;2;1
4153;PR4731;99;20210304;3;3;1;3;2;2;3;2;1
4154;PR4732;138;20210304;5;3;5;3;2;3;1;2;1
4155;PR4733;461;20210304;5;2;2;3;3;4;3;1;1
4156;PR4734;1010;20210304;5;3;2;3;1;2;1;0;1
4157;PR4735;395;20210304;3;5;1;3;3;3;2;1;1
4158;PR4736;302;20210304;2;2;3;5;1;2;1;2;1
4159;PR4737;762;20210305;5;5;5;5;3;4;3;1;1
4160;PR4738;1256;20210305;3;1;1;2;2;3;2;0;1
4161;PR4739;1352;20210305;5;1;1;5;1;2;1;0;1
4162;PR474;1213;20150123;2;5;3;5;2;2;2;0;1
4163;PR4740;973;20210305;5;5;2;2;2;2;2;2;1
4164;PR4741;1337;20210305;5;2;2;1;1;1;3;0;1
4165;PR4742;967;20210305;2;4;3;1;3;4;3;2;1
4166;PR4743;721;20210306;2;4;1;1;3;4;2;1;1
4167;PR4744;1254;20210306;2;3;1;4;1;1;1;3;1
4168;PR4745;664;20210306;4;2;3;2;1;1;2;1;1
4169;PR4746;1311;20210306;4;1;3;3;1;1;1;2;1
4170;PR4747;547;20210306;1;3;3;1;3;3;3;2;1
4171;PR4748;478;20210306;2;1;5;1;2;3;2;1;1
4172;PR4749;1241;20210307;2;3;2;5;3;4;2;1;1
4173;PR475;880;20150123;2;2;3;1;3;3;3;0;1
4174;PR4750;420;20210308;3;1;5;5;3;4;1;0;1
4175;PR4751;355;20210308;5;2;2;5;1;1;3;1;1
4176;PR4752;72;20210308;5;1;1;3;1;2;2;0;1
4177;PR4753;164;20210308;2;3;2;1;3;3;1;1;1
4178;PR4754;997;20210309;2;3;3;5;2;2;2;0;1
4179;PR4755;1421;20210309;3;5;3;5;2;3;3;2;1
4180;PR4756;908;20210309;3;2;2;5;3;4;2;0;1
4181;PR4757;417;20210310;5;1;5;5;2;2;1;1;1
4182;PR4758;1185;20210310;3;5;5;1;1;1;1;1;1
4183;PR4759;295;20210310;3;5;3;3;2;2;1;1;1
4184;PR476;788;20150124;2;5;2;1;2;2;1;1;1
4185;PR4760;614;20210312;2;3;5;2;1;1;1;1;1
4186;PR4761;493;20210312;2;1;3;1;2;3;3;2;1
4187;PR4762;1024;20210312;2;2;5;5;1;2;2;1;1
4188;PR4763;444;20210313;2;3;5;5;3;3;1;1;1
4189;PR4764;712;20210313;2;3;5;3;1;2;3;2;1
4190;PR4765;745;20210313;5;1;2;3;2;3;2;1;1
4191;PR4766;546;20210313;3;5;3;2;1;1;3;1;1
4192;PR4767;326;20210313;5;3;5;3;2;3;2;1;1
4193;PR4768;937;20210314;3;3;5;5;2;2;1;1;1
4194;PR4769;1205;20210314;5;5;1;2;2;2;1;1;1
4195;PR477;191;20150124;3;2;5;5;2;2;2;0;1
4196;PR4770;379;20210315;3;3;3;5;2;3;2;1;1
4197;PR4771;463;20210315;2;2;2;2;2;2;1;1;1
4198;PR4772;1190;20210316;2;3;2;5;1;2;1;1;1
4199;PR4773;1027;20210316;5;1;3;3;2;2;3;0;1
4200;PR4774;469;20210316;2;1;1;2;2;3;2;3;1
4201;PR4775;1073;20210316;5;2;1;2;1;2;1;2;1
4202;PR4776;852;20210317;3;2;5;2;1;1;1;1;1
4203;PR4777;1260;20210317;5;3;1;5;2;3;1;0;1
4204;PR4778;1285;20210317;5;5;1;2;3;4;3;2;1
4205;PR4779;780;20210318;2;3;3;5;3;4;2;0;1
4206;PR478;386;20150125;3;2;5;3;2;2;3;1;1
4207;PR4780;877;20210318;3;2;5;1;3;3;2;1;1
4208;PR4781;690;20210318;2;3;2;5;1;1;1;1;1
4209;PR4782;229;20210319;5;2;2;2;1;1;3;2;1
4210;PR4783;513;20210320;2;2;2;3;1;1;3;1;1
4211;PR4784;218;20210320;1;2;1;1;1;2;2;0;1
4212;PR4785;357;20210320;2;4;1;4;3;3;1;2;1
4213;PR4786;809;20210320;4;4;4;2;3;4;2;0;1
4214;PR4787;1300;20210321;2;2;3;4;3;4;3;1;1
4215;PR4788;1166;20210321;3;2;1;4;2;2;3;1;1
4216;PR4789;1310;20210321;5;3;3;1;3;3;3;0;1
4217;PR479;1031;20150126;5;5;1;2;2;3;1;0;1
4218;PR4790;331;20210322;5;3;2;2;2;2;3;1;1
4219;PR4791;1064;20210322;3;3;3;5;1;2;3;0;1
4220;PR4792;1132;20210322;3;5;1;2;2;2;2;1;1
4221;PR4793;406;20210322;3;1;2;2;2;3;3;1;1
4222;PR4794;459;20210323;3;1;2;3;2;3;3;1;1
4223;PR4795;744;20210323;1;2;1;1;1;2;3;2;1
4224;PR4796;53;20210323;2;4;4;1;2;2;1;1;1
4225;PR4797;689;20210323;1;4;4;3;2;2;3;1;1
4226;PR4798;759;20210324;3;4;2;1;1;1;2;0;1
4227;PR4799;550;20210324;3;1;2;2;2;3;3;0;1
4228;PR48;754;20130213;3;2;3;3;3;4;1;0;1
4229;PR480;559;20150127;3;1;3;5;2;3;3;1;1
4230;PR4800;488;20210324;2;3;3;1;2;3;2;2;1
4231;PR4801;1332;20210324;3;2;5;5;1;1;2;1;1
4232;PR4802;545;20210325;3;5;2;3;2;3;1;2;1
4233;PR4803;1313;20210325;3;2;1;5;1;1;1;3;1
4234;PR4804;447;20210325;3;2;4;1;2;2;1;2;1
4235;PR4805;448;20210325;1;4;3;3;2;3;1;1;1
4236;PR4806;563;20210326;1;3;1;1;2;2;3;1;1
4237;PR4807;403;20210326;4;4;1;1;3;3;1;1;1
4238;PR4808;949;20210326;1;1;1;2;2;2;2;1;1
4239;PR4809;1123;20210326;3;2;1;5;2;3;2;0;1
4240;PR481;515;20150129;3;1;3;3;2;2;3;0;1
4241;PR4810;870;20210327;5;2;3;3;1;1;2;0;1
4242;PR4811;836;20210327;2;5;1;2;3;3;1;1;1
4243;PR4812;150;20210327;5;1;1;3;2;2;1;0;1
4244;PR4813;6;20210328;5;2;2;2;2;3;3;0;1
4245;PR4814;1275;20210328;5;2;1;1;1;1;1;1;1
4246;PR4815;18;20210329;5;5;5;3;3;3;3;1;1
4247;PR4816;793;20210329;5;1;5;1;1;1;1;0;1
4248;PR4817;1087;20210329;5;1;2;2;2;2;2;1;1
4249;PR4818;813;20210330;5;1;5;1;2;3;3;1;1
4250;PR4819;770;20210330;2;4;1;2;1;1;2;0;1
4251;PR482;1319;20150129;5;1;3;1;1;2;3;1;1
4252;PR4820;1122;20210330;1;4;1;4;3;3;1;1;1
4253;PR4821;927;20210330;4;4;2;1;3;4;2;0;1
4254;PR4822;1252;20210330;4;2;2;3;1;1;3;1;1
4255;PR4823;905;20210331;3;4;1;3;2;2;2;2;1
4256;PR4824;11;20210401;2;2;5;3;2;2;3;2;1
4257;PR4825;48;20210401;2;2;3;1;1;1;1;1;1
4258;PR4826;740;20210401;3;3;2;1;2;2;1;0;1
4259;PR4827;260;20210401;2;5;5;1;2;2;2;1;1
4260;PR4828;1045;20210402;5;3;2;3;1;2;3;0;1
4261;PR4829;34;20210402;2;2;3;2;3;3;2;1;1
4262;PR483;862;20150130;5;1;1;1;2;3;3;2;1
4263;PR4830;131;20210402;2;1;3;1;1;2;1;3;1
4264;PR4831;599;20210403;4;3;3;3;3;3;2;1;1
4265;PR4832;1030;20210403;3;2;4;3;2;2;3;2;1
4266;PR4833;192;20210403;1;4;1;3;1;2;3;0;1
4267;PR4834;83;20210404;5;1;1;1;3;4;1;0;1
4268;PR4835;147;20210404;2;1;5;2;1;1;3;0;1
4269;PR4836;322;20210404;2;3;5;3;1;2;2;1;1
4270;PR4837;1144;20210404;3;5;3;1;3;3;1;0;1
4271;PR4838;44;20210405;3;2;5;5;3;4;3;1;1
4272;PR4839;1371;20210405;3;1;2;2;2;2;1;0;1
4273;PR484;24;20150130;5;5;2;5;3;3;3;0;1
4274;PR4840;606;20210405;3;5;2;2;1;2;3;2;1
4275;PR4841;843;20210407;3;3;2;3;2;3;3;2;1
4276;PR4842;251;20210407;3;5;1;1;2;2;3;1;1
4277;PR4843;998;20210408;5;3;3;1;1;2;2;0;1
4278;PR4844;467;20210408;3;1;3;3;1;1;2;3;1
4279;PR4845;803;20210408;3;4;4;1;2;2;3;1;1
4280;PR4846;568;20210408;2;1;1;4;2;3;2;0;1
4281;PR4847;986;20210409;3;3;4;3;2;2;3;0;1
4282;PR4848;1403;20210409;2;2;3;3;3;3;2;1;1
4283;PR4849;774;20210409;1;2;1;4;1;1;2;1;1
4284;PR485;658;20150131;5;2;3;5;1;2;2;0;1
4285;PR4850;70;20210409;3;3;4;2;3;4;2;0;1
4286;PR4851;137;20210410;1;4;4;2;2;3;3;0;1
4287;PR4852;157;20210410;3;1;3;4;2;2;3;1;1
4288;PR4853;409;20210410;2;1;4;4;1;2;1;0;1
4289;PR4854;1238;20210410;3;5;5;5;2;2;2;2;1
4290;PR4855;815;20210410;3;3;1;1;3;4;1;1;1
4291;PR4856;465;20210411;2;5;5;1;3;4;1;1;1
4292;PR4857;926;20210411;5;5;3;5;2;3;2;3;1
4293;PR4858;198;20210411;3;2;5;3;1;2;2;1;1
4294;PR4859;753;20210411;3;5;5;1;3;3;1;1;1
4295;PR486;1379;20150131;5;1;1;1;2;3;2;1;1
4296;PR4860;1128;20210412;5;5;5;2;2;2;1;1;1
4297;PR4861;1173;20210412;5;5;5;3;3;4;1;1;1
4298;PR4862;529;20210412;5;2;2;3;3;3;1;1;1
4299;PR4863;1340;20210412;3;3;3;1;2;3;3;1;1
4300;PR4864;1377;20210413;3;2;4;1;2;3;3;0;1
4301;PR4865;714;20210413;1;3;4;2;2;3;1;1;1
4302;PR4866;1181;20210413;4;3;1;2;3;4;2;2;1
4303;PR4867;969;20210414;1;4;1;3;3;4;3;3;1
4304;PR4868;702;20210415;2;1;2;2;2;3;2;0;1
4305;PR4869;1117;20210415;2;3;2;1;3;4;3;3;1
4306;PR487;108;20150201;2;5;2;3;2;2;2;0;1
4307;PR4870;850;20210415;5;5;2;1;2;2;2;2;1
4308;PR4871;1034;20210415;3;5;5;3;2;2;3;0;1
4309;PR4872;536;20210416;2;3;1;1;3;4;3;2;1
4310;PR4873;422;20210416;2;5;2;5;3;4;3;2;1
4311;PR4874;103;20210416;2;1;2;3;1;2;2;0;1
4312;PR4875;600;20210416;3;2;3;5;3;3;1;0;1
4313;PR4876;964;20210417;5;1;1;1;3;4;3;0;1
4314;PR4877;885;20210417;3;3;1;1;2;2;1;1;1
4315;PR4878;561;20210417;3;1;2;5;1;2;3;0;1
4316;PR4879;633;20210417;5;1;2;2;2;3;2;0;1
4317;PR488;1372;20150201;3;1;5;2;2;3;2;3;1
4318;PR4880;1376;20210417;5;2;2;3;1;1;3;0;1
4319;PR4881;1463;20210418;5;2;5;1;1;2;1;0;1
4320;PR4882;259;20210418;5;5;1;2;2;2;1;1;1
4321;PR4883;1130;20210419;2;2;2;5;3;3;2;0;1
4322;PR4884;1091;20210419;3;4;4;1;2;2;1;0;1
4323;PR4885;528;20210419;1;3;1;3;1;2;3;1;1
4324;PR4886;838;20210420;4;2;2;2;2;3;3;2;1
4325;PR4887;1441;20210420;4;3;1;1;2;3;1;0;1
4326;PR4888;359;20210421;1;2;4;3;2;2;2;1;1
4327;PR4889;1295;20210421;2;1;1;3;3;3;1;1;1
4328;PR489;1032;20150202;3;2;2;3;1;2;3;0;1
4329;PR4890;661;20210421;3;1;1;3;1;2;2;0;1
4330;PR4891;974;20210421;3;5;3;3;1;2;3;0;1
4331;PR4892;1320;20210421;2;3;5;3;2;2;3;3;1
4332;PR4893;415;20210422;2;5;2;2;3;3;2;1;1
4333;PR4894;826;20210422;2;2;1;5;2;3;2;0;1
4334;PR4895;906;20210422;2;5;3;1;1;2;3;2;1
4335;PR4896;1234;20210422;2;1;3;3;2;3;3;0;1
4336;PR4897;1038;20210422;3;2;1;5;1;1;3;1;1
4337;PR4898;460;20210423;2;2;1;1;2;3;3;0;1
4338;PR4899;923;20210423;3;3;1;1;1;2;2;0;1
4339;PR49;572;20130214;3;5;2;3;3;4;1;1;1
4340;PR490;797;20150203;2;5;2;2;3;4;2;2;1
4341;PR4900;207;20210423;1;1;4;3;2;2;1;1;1
4342;PR4901;828;20210423;2;3;2;4;3;4;3;0;1
4343;PR4902;105;20210424;1;1;1;2;2;2;2;1;1
4344;PR4903;917;20210424;2;2;3;1;1;2;2;3;1
4345;PR4904;1052;20210424;3;2;1;3;3;4;3;1;1
4346;PR4905;36;20210424;2;5;3;3;2;3;3;2;1
4347;PR4906;723;20210424;3;5;1;5;1;1;1;1;1
