refund_id,order_id,refund_reason,refund_type,refund_amount,refund_method,refund_status,initiated_at,processed_at
RF0008921,O0200650,user_cancel,full,596.0,wallet,processed,2025-10-23 10:17:26,2025-10-24 10:17:26
RF0008922,O0200666,restaurant_issue,full,1958.0,cash,processed,2024-05-28 01:48:58,2024-05-30 01:48:58
RF0008923,O0200685,user_cancel,partial,293.4,cash,pending,2025-11-01 04:12:48,2025-11-03 04:12:48
RF0008924,O0200704,restaurant_issue,full,1100.0,card!!!,processed,2024-09-17 14:18:20,2024-09-21 14:18:20
RF0008925,O0200712,user_cancel ,partial,45.42,card,processed,2025-10-30 20:48:43,2025-10-31 20:48:43
RF0008926,O0200714,delay,full,249.0,card,failed,2025-09-03 00:50:03,2025-09-06 00:50:03
RF0008927,O0200766,delay,partial,1044.44,card,processed,,2025-01-16 16:05:24
RF0008928,O0200778,restaurant_issue,partial,139.59,upi,processed,2024-06-09 01:05:01,2024-06-10 01:05:01
RF0008929,O0200806,restaurant_issue,full,1578.0,wallet,processed,,2025-10-02 13:56:26
RF0008930,O0200828,delay,partial,349.17,wallet,processed,2024-07-28 22:36:24,2024-07-30 22:36:24
RF0008931,O0200892,user_cancel,partial,697.27,cash,processed,2025-07-30 01:23:55,2025-08-04 01:23:55
RF0008932,O0200899,restaurant_issue,partial,317.49,wallet,pending,2025-01-25 14:54:17,2025-01-29 14:54:17
RF0008933,O0200905,restaurant_issue,full,282.0,cash,processed,2024-05-06 02:13:33,2024-05-08 02:13:33
RF0008934,O0200913,delay,full,496.0,upi,processed,2024-06-22 05:56:06,2024-06-27 05:56:06
RF0008935,O0200948,user_cancel,partial,433.43,upi,processed,2025-06-20 17:24:46,2025-06-21 17:24:46
RF0008936,O0200961,delay,partial,680.06,upi,processed,2025-01-15 08:48:09,2025-01-17 08:48:09
RF0008937,O0200998,user_cancel,partial,-1.0,upi,pending,2023-10-28 13:58:56,2023-10-30 13:58:56
RF0008938,O0201034,user_cancel,partial,274.51,upi,processed,2023-06-21 14:01:12,2023-06-22 14:01:12
RF0008939,O0201037,user_cancel,partial,783.8,card,processed,2025-12-01 21:36:42,2025-12-03 21:36:42
RF0008940,O0201041,user_cancel,partial,1375.65,card,processed,2025-09-17 16:43:50,2025-09-18 16:43:50
RF0008941,O0201051,delay,partial,425.74,cash,processed,2023-07-15 01:00:09,2023-07-17 01:00:09
RF0008942,O0201056,user_cancel,partial,83.44,card,processed,2024-05-21 14:32:22,2024-05-25 14:32:22
RF0008943,O0201069,restaurant_issue,full,445.0,wallet,processed,2025-11-28 11:02:45,2025-11-29 11:02:45
RF0008944,O0201106,delay,full,946.0,wallet,processed,2023-01-08 23:57:07,2023-01-13 23:57:07
RF0008945,O0201151,delay,partial,121.39,cash,processed,2023-05-27 02:01:06,2023-06-01 02:01:06
RF0008946,O0201192,delay,full,2377.0,wallet,processed,2023-09-20 16:18:25,2023-09-23 16:18:25
RF0008947,O0201193,delay,partial,274.8,wallet,processed,2024-11-15 23:09:51,2024-11-16 23:09:51
RF0008948,O0201194,delay,full,1534.0,upi,processed,2025-03-27 02:37:52,2025-03-31 02:37:52
RF0008949,O0201206,restaurant_issue,partial,933.17,cash,processed,2025-11-05 19:44:16,2025-11-07 19:44:16
RF0008950,O0201210,user_cancel,partial,607.51,card,processed,2024-10-08 05:33:50,2024-10-10 05:33:50
RF0008951,O0201230,delay,partial,126.45,upi,processed,2022-12-12 00:53:07,2022-12-16 00:53:07
RF0008952,O0201239,user_cancel,partial,575.39,card,processed,2024-03-04 04:23:56,2024-03-07 04:23:56
RF0008953,O0201247,user_cancel,partial,921.48,wallet,processed,2024-05-28 05:14:35,2024-05-29 05:14:35
RF0008954,O0201255,user_cancel,full,164.0,card,processed,2025-01-02 15:44:00,2025-01-03 15:44:00
RF0008955,O0201278,delay,full,1648.0,wallet,processed,2022-07-25 10:55:33,2022-07-30 10:55:33
RF0008956,O0201300,user_cancel,partial,290.77,wallet,processed,2025-11-09 13:07:06,2025-11-14 13:07:06
RF0008957,O0201331,delay,partial,330.22,upi,processed,2022-04-23 06:15:26,2022-04-28 06:15:26
RF0008958,O0201367,delay,partial,680.12,cash,processed,2024-03-03 19:18:30,2024-03-07 19:18:30
RF0008959,O0201375,user_cancel,partial,690.12,cash,processed,2025-11-17 05:10:19,2025-11-19 05:10:19
RF0008960,O0201390,restaurant_issue,full,932.0,wallet,processed,2025-05-09 23:43:16,2025-05-10 23:43:16
RF0008961,O0201394,delay,partial,467.36,cash,processed,2024-02-15 12:47:43,2024-02-19 12:47:43
RF0008962,O0201400,user_cancel,partial,533.06,cash,processed,2025-12-04 14:32:08,2025-12-06 14:32:08
RF0008963,O0201401,delay,full,704.0,cash,processed,2025-03-25 12:04:08,2025-03-29 12:04:08
RF0008964,O0201429,delay ,partial,552.06,upi,processed,2025-03-07 02:36:20,2025-03-12 02:36:20
RF0008965,O0201447,delay,partial,641.32,wallet,processed,2025-04-04 05:25:21,2025-04-05 05:25:21
RF0008966,O0201455,restaurant_issue,partial,571.47,wallet,processed,2025-11-18 22:59:27,2025-11-21 22:59:27
RF0008967,O0201466,delay,partial,448.79,wallet,processed,2024-02-13 14:56:11,2024-02-15 14:56:11
RF0008968,O0201472,user_cancel,partial,240.42,card,processed,2022-05-17 14:34:16,2022-05-22 14:34:16
RF0008969,O0201480,restaurant_issue,partial,821.78,wallet,processed,2025-10-02 04:00:16,2025-10-03 04:00:16
RF0008970,O0201521,delay,partial,99.26,cash,processed,2024-11-14 05:21:20,2024-11-19 05:21:20
RF0008971,O0201540,delay,partial,898.1,upi,processed,2025-09-18 13:01:31,2025-09-22 13:01:31
RF0008972,O0201553,restaurant_issue,full,1551.0,upi,processed,2023-06-21 22:04:52,2023-06-22 22:04:52
RF0008973,O0201565,restaurant_issue ,partial,637.86,cash,pending,2025-10-27 00:33:39,2025-11-01 00:33:39
RF0008974,O0201568,restaurant_issue,partial,478.09,upi,failed,2023-08-28 09:40:51,2023-08-31 09:40:51
RF0008975,O0201581,user_cancel,full,273.0,upi,processed,2024-12-14 05:34:18,2024-12-15 05:34:18
RF0008976,O0201600,delay,partial,152.76,cash,processed,2025-01-19 01:07:07,2025-01-21 01:07:07
RF0008977,O0201601,restaurant_issue,partial,819.11,cash,processed,2023-01-26 15:08:26,2023-01-30 15:08:26
RF0008978,O0201630,delay,partial,528.13,wallet,processed,2024-03-31 15:46:06,2024-04-02 15:46:06
RF0008979,O0201644,restaurant_issue,partial,399.8,upi,processed,2025-05-18 03:57:35,2025-05-20 03:57:35
RF0008980,O0201651,delay,full,428.0,cash,processed!!!,2023-03-01 17:26:29,2023-03-06 17:26:29
RF0008981,O0201702,user_cancel,partial,253.79,card,processed,2023-12-25 21:28:47,2023-12-29 21:28:47
RF0008982,O0201722,delay,full,1352.0,cash,processed,,2023-07-14 21:10:19
RF0008983,O0201741,restaurant_issue,partial,175.47,cash,processed,2025-06-17 17:06:01,2025-06-19 17:06:01
RF0008984,O0201754,restaurant_issue,partial,93.41,cash,processed,2023-07-16 20:37:23,2023-07-19 20:37:23
RF0008985,O0201785,user_cancel,full,1150.0,card,processed,2024-12-26 01:05:11,2024-12-29 01:05:11
RF0008986,O0201902,delay,partial,441.32,wallet,pending,2024-07-11 20:30:03,2024-07-13 20:30:03
RF0008987,O0201929,user_cancel,partial,378.12,cash,processed,2023-10-18 06:57:12,2023-10-23 06:57:12
RF0008988,O0201950,user_cancel,partial,1158.97,cash,failed,2023-01-10 22:09:40,2023-01-11 22:09:40
RF0008989,O0201963,restaurant_issue,full,1541.0,cash,processed,2025-09-11 05:22:12,2025-09-14 05:22:12
RF0008990,O0202016,delay,partial,598.73,wallet,processed,2024-02-10 19:07:56,2024-02-12 19:07:56
RF0008991,O0202034,user_cancel,full,2252.0,upi,processed,2024-10-05 20:33:50,2024-10-07 20:33:50
RF0008992,O0202053,user_cancel,partial,-1.0,upi,processed!!!,2024-04-01 16:56:39,2024-04-03 16:56:39
RF0008993,O0202095,restaurant_issue,partial,184.84,cash,processed,,2024-02-11 00:58:06
RF0008994,O0202098,user_cancel,partial,322.78,cash,processed,2025-07-19 23:44:15,2025-07-24 23:44:15
RF0008995,O0202104,restaurant_issue,partial,847.42,wallet,pending,2025-11-18 22:23:24,2025-11-22 22:23:24
RF0008996,O0202137,restaurant_issue,full,1747.0,card,processed,2024-12-03 07:02:44,2024-12-08 07:02:44
RF0008997,O0202138,delay,partial,610.6,upi,processed,2023-09-30 09:57:10,2023-10-03 09:57:10
RF0008998,O0202140,restaurant_issue,partial,200.83,upi,pending,2023-04-11 09:09:44,2023-04-14 09:09:44
RF0008999,O0202232,restaurant_issue,partial,415.16,card,processed!!!,2024-01-18 14:25:24,2024-01-19 14:25:24
RF0009000,O0202256,delay,partial,348.85,card!!!,pending,2025-08-28 00:21:48,2025-08-31 00:21:48
RF0009001,O0202264,delay,partial,379.08,card,processed,2023-09-08 17:38:30,2023-09-11 17:38:30
RF0009002,O0202271,restaurant_issue,full,752.0,card,processed,2025-09-22 20:47:14,2025-09-24 20:47:14
RF0009003,O0202273,delay,partial,920.61,wallet,processed,2024-01-23 08:53:24,2024-01-24 08:53:24
RF0009004,O0202274,delay,partial,533.86,cash,processed,2025-01-07 01:11:34,2025-01-09 01:11:34
RF0009005,O0202290,restaurant_issue,partial,653.85,cash,processed,2025-11-20 08:15:50,2025-11-21 08:15:50
RF0009006,O0202302,user_cancel,partial,73.6,upi!!!,processed,2025-10-04 00:18:45,2025-10-08 00:18:45
RF0009007,O0202378,restaurant_issue,partial,265.18,card,processed,2025-09-19 21:33:54,2025-09-22 21:33:54
RF0009008,O0202401,delay,partial,902.49,upi,failed,2024-08-16 16:14:53,2024-08-17 16:14:53
RF0009009,O0202402,restaurant_issue,full,1051.0,cash,processed,2022-12-11 20:11:42,2022-12-16 20:11:42
RF0009010,O0202417,user_cancel,partial,-1.0,card,processed,2024-12-10 07:49:50,2024-12-13 07:49:50
RF0009011,O0202429,restaurant_issue,full,1294.0,wallet!!!,processed,2025-02-15 18:17:38,2025-02-16 18:17:38
RF0009012,O0202432,delay,partial,441.65,wallet,processed,2023-08-02 17:22:10,2023-08-03 17:22:10
RF0009013,O0202443,delay,partial,1448.05,upi,processed,2024-10-27 16:51:57,2024-10-30 16:51:57
RF0009014,O0202503,delay,partial,1073.18,,processed,2023-04-02 16:07:12,2023-04-05 16:07:12
RF0009015,O0202541,delay,full,840.0,upi,processed,2023-10-10 19:08:53,2023-10-15 19:08:53
RF0009016,O0202574,delay,full,545.0,upi,processed,2024-10-05 15:44:03,2024-10-08 15:44:03
RF0009017,O0202629,delay,partial,265.21,cash,processed,2025-06-13 15:39:04,2025-06-14 15:39:04
RF0009018,O0202650,restaurant_issue,full,170.0,cash,processed,2025-01-01 16:06:03,2025-01-05 16:06:03
RF0009019,O0202661,delay,partial,781.59,card,processed,2021-07-29 17:49:18,2021-07-30 17:49:18
RF0009020,O0202678,user_cancel,partial,255.59,card,processed,2023-09-16 18:46:12,2023-09-20 18:46:12
RF0009021,O0202688,restaurant_issue,full,1671.0,upi,processed,2025-06-08 21:33:16,2025-06-10 21:33:16
RF0009022,O0202720,delay,partial,475.81,upi,processed,2025-11-30 01:47:45,2025-12-04 01:47:45
RF0009023,O0202721,user_cancel,full,1691.0,cash,processed,2023-01-19 22:38:20,2023-01-21 22:38:20
RF0009024,O0202722,delay,partial,-1.0,card,processed,2024-04-19 11:03:54,2024-04-20 11:03:54
RF0009025,O0202746,user_cancel,partial,183.89,cash,processed!!!,2022-08-07 10:58:10,2022-08-12 10:58:10
RF0009026,O0202763,user_cancel,full,1102.0,wallet,failed,2025-01-09 05:06:36,2025-01-12 05:06:36
RF0009027,O0202816,user_cancel,partial,330.71,upi,processed,2021-09-12 10:14:02,2021-09-13 10:14:02
RF0009028,O0202818,restaurant_issue,full,1316.0,wallet,processed,2024-10-28 18:06:54,2024-10-31 18:06:54
RF0009029,O0202898,restaurant_issue,full,862.0,card,processed,2025-08-09 02:35:16,2025-08-10 02:35:16
RF0009030,O0202913,user_cancel,partial,523.04,upi,processed,2024-05-09 06:44:10,2024-05-14 06:44:10
RF0009031,O0202938,restaurant_issue,partial,976.94,cash!!!,processed,2024-04-10 08:56:31,2024-04-14 08:56:31
RF0009032,O0202944,restaurant_issue ,partial,303.42,card,processed,2024-12-27 10:17:02,2024-12-28 10:17:02
RF0009033,O0202965,delay,full,1854.0,card,processed,2025-08-29 13:20:39,2025-09-01 13:20:39
RF0009034,O0202969,delay,partial,313.61,cash,processed,2022-12-12 15:39:07,2022-12-14 15:39:07
RF0009035,O0202998,user_cancel,full,1122.0,wallet,processed,2025-02-13 03:27:53,2025-02-16 03:27:53
RF0009036,O0203009,delay,full,987.0,wallet,processed,2025-04-07 01:42:30,2025-04-12 01:42:30
RF0009037,O0203010,delay,full,470.0,cash,processed,2024-06-11 23:14:00,2024-06-16 23:14:00
RF0009038,O0203017,delay,full,1522.0,cash,processed,2025-11-15 22:29:14,2025-11-16 22:29:14
RF0009039,O0203089,restaurant_issue,partial,370.32,upi,processed,2025-09-25 04:20:11,2025-09-29 04:20:11
RF0009040,O0203118,user_cancel,full,1402.0,wallet,processed,,2023-08-28 14:41:08
RF0009041,O0203124,delay ,partial,453.12,wallet,processed,2025-01-16 03:39:23,2025-01-19 03:39:23
RF0009042,O0203136,user_cancel,full,843.0,upi,processed,2025-10-12 03:52:25,2025-10-13 03:52:25
RF0009043,O0203148,restaurant_issue,partial,-1.0,cash,processed,2023-08-19 07:30:27,2023-08-20 07:30:27
RF0009044,O0203201,user_cancel,partial,1103.75,wallet!!!,processed,2025-09-18 13:24:01,2025-09-19 13:24:01
RF0009045,O0203256,delay,partial###,253.26,,processed,2025-12-19 08:06:27,2025-12-24 08:06:27
RF0009046,O0203258,user_cancel,partial,584.14,cash,processed,2024-09-21 12:40:00,2024-09-26 12:40:00
RF0009047,O0203364,user_cancel,partial,783.92,upi,processed,2023-04-25 23:26:22,2023-04-27 23:26:22
RF0009048,O0203375,delay,full,398.0,card,processed,2024-10-19 19:49:28,2024-10-20 19:49:28
RF0009049,O0203411,user_cancel,partial,192.4,upi,processed,2025-12-03 04:00:41,2025-12-04 04:00:41
RF0009050,O0203414,user_cancel,partial,581.48,cash,processed,2024-10-23 19:16:39,2024-10-27 19:16:39
RF0009051,O0203416,user_cancel,full,334.0,upi,pending,2022-01-05 06:10:27,2022-01-08 06:10:27
RF0009052,O0203419,delay,partial,658.81,upi!!!,processed,2025-12-28 14:50:50,2026-01-01 14:50:50
RF0009053,O0203478,delay,partial,75.27,upi,processed,2024-09-10 08:59:33,2024-09-13 08:59:33
RF0009054,O0203531,restaurant_issue,partial,892.8,card,processed!!!,2024-03-29 16:29:51,2024-03-31 16:29:51
RF0009055,O0203557,restaurant_issue,full,1335.0,cash,processed,2025-12-14 06:52:33,2025-12-16 06:52:33
RF0009056,O0203597,restaurant_issue,partial,503.31,cash,processed,2025-09-03 16:01:10,2025-09-07 16:01:10
RF0009057,O0203599,delay,partial,444.24,card,processed,2023-07-20 01:13:11,2023-07-22 01:13:11
RF0009058,O0203609,delay,partial,466.36,wallet,failed,2022-09-25 20:18:01,2022-09-26 20:18:01
RF0009059,O0203615,restaurant_issue,full,576.0,card,processed,2025-12-26 12:03:31,2025-12-28 12:03:31
RF0009060,O0203621,user_cancel,full,1020.0,upi,processed,2024-05-12 08:21:46,2024-05-14 08:21:46
RF0009061,O0203635,user_cancel,partial,384.2,card,processed,2024-11-10 20:38:22,2024-11-12 20:38:22
RF0009062,O0203646,restaurant_issue,partial,1243.86,upi,processed,2025-05-28 04:49:37,2025-06-02 04:49:37
RF0009063,O0203647,restaurant_issue,full,1447.0,card,processed,2025-02-06 05:31:29,2025-02-11 05:31:29
RF0009064,O0203691,delay,partial,665.81,card,processed,2024-12-18 20:40:28,2024-12-22 20:40:28
RF0009065,O0203757,delay,partial,606.11,cash!!!,processed,,2025-05-16 16:31:43
RF0009066,O0203758,restaurant_issue,full,1392.0,cash,processed,2024-04-17 13:20:44,2024-04-19 13:20:44
RF0009067,O0203759,delay,full,696.0,wallet,failed,2024-10-02 09:36:30,2024-10-04 09:36:30
RF0009068,O0203805,delay,full,548.0,cash,pending,2021-07-18 13:06:15,2021-07-22 13:06:15
RF0009069,O0203811,restaurant_issue,partial,129.09,upi,processed,2025-06-07 05:35:29,2025-06-09 05:35:29
RF0009070,O0203828,restaurant_issue,full,1334.0,wallet,pending,2023-12-27 01:37:30,2023-12-30 01:37:30
RF0009071,O0203837,restaurant_issue,partial,1450.86,upi,processed,2024-01-10 03:26:36,2024-01-11 03:26:36
RF0009072,O0203895,user_cancel,partial,491.14,wallet,processed,2022-04-15 00:25:09,2022-04-19 00:25:09
RF0009073,O0203897,delay,partial,175.28,card,processed,2022-03-01 02:54:31,2022-03-04 02:54:31
RF0009074,O0203918,delay,partial,547.93,card,processed,2025-12-23 03:25:09,2025-12-25 03:25:09
RF0009075,O0203966,delay,partial,348.59,card,processed,2025-03-24 07:28:07,2025-03-28 07:28:07
RF0009076,O0203978,user_cancel,partial,489.52,cash,processed,2024-01-13 04:39:16,2024-01-14 04:39:16
RF0009077,O0203986,restaurant_issue,partial,711.72,wallet,processed,2025-07-24 14:51:08,2025-07-27 14:51:08
RF0009078,O0203999,user_cancel,full,344.0,wallet,processed,2025-11-28 17:15:41,2025-12-01 17:15:41
RF0009079,O0204001,restaurant_issue,full,1169.0,card,processed,2022-09-08 02:37:30,2022-09-13 02:37:30
RF0009080,O0204008,user_cancel,full,368.0,wallet,processed,2025-03-26 09:26:37,2025-03-27 09:26:37
RF0009081,O0204018,user_cancel,partial,308.45,cash,failed,2024-04-21 06:12:33,2024-04-25 06:12:33
RF0009082,O0204055,restaurant_issue,partial,388.3,upi,processed,2023-06-18 18:55:06,2023-06-19 18:55:06
RF0009083,O0204066,restaurant_issue,full,1683.0,card,processed,2025-07-15 21:50:59,2025-07-18 21:50:59
RF0009084,O0204074,delay,full,777.0,upi,processed,2024-04-20 17:04:05,2024-04-21 17:04:05
RF0009085,O0204102,restaurant_issue,partial,115.59,card,processed,2024-11-16 15:01:50,2024-11-19 15:01:50
RF0009086,O0204105,delay,partial,867.72,upi,pending,2024-06-13 03:43:49,2024-06-16 03:43:49
RF0009087,O0204198,user_cancel,partial,821.92,cash,processed,2024-05-03 10:55:41,2024-05-04 10:55:41
RF0009088,O0204223,user_cancel,full,994.0,upi,processed,2023-07-02 13:40:51,2023-07-04 13:40:51
RF0009089,O0204287,restaurant_issue,full,1522.0,upi,processed,2025-08-10 06:44:35,2025-08-12 06:44:35
RF0009090,O0204296,delay,partial,641.78,cash,processed,2024-09-13 16:03:14,2024-09-18 16:03:14
RF0009091,O0204313,delay,partial,-1.0,wallet,processed,2025-11-03 02:28:29,2025-11-08 02:28:29
RF0009092,O0204317,delay,full,1284.0,wallet,processed,2025-01-04 17:15:45,2025-01-07 17:15:45
RF0009093,O0204320,user_cancel,partial,908.51,wallet,processed,2023-06-18 23:30:58,2023-06-23 23:30:58
RF0009094,O0204365,user_cancel,full,1192.0,wallet,processed,2025-11-10 19:41:13,2025-11-11 19:41:13
RF0009095,O0204400,restaurant_issue,full,555.0,card,pending,2025-12-19 04:55:29,2025-12-21 04:55:29
RF0009096,O0204420,delay,full,986.0,card,processed,2023-07-05 22:25:06,2023-07-09 22:25:06
RF0009097,O0204480,user_cancel,partial,316.8,wallet,processed,2022-06-07 00:59:56,2022-06-11 00:59:56
RF0009098,O0204482,user_cancel,full,1017.0,wallet,processed,2023-06-13 20:13:18,2023-06-14 20:13:18
RF0009099,O0204489,user_cancel,partial,443.15,card,processed,2025-01-06 18:16:09,2025-01-07 18:16:09
RF0009100,O0204508,restaurant_issue,partial,549.56,cash,processed,2025-03-06 21:15:57,2025-03-10 21:15:57
RF0009101,O0204513,user_cancel,full,1276.0,wallet,processed,2024-12-27 09:51:11,2024-12-28 09:51:11
RF0009102,O0204522,delay,partial,177.17,card,processed,2025-12-06 17:25:42,2025-12-09 17:25:42
RF0009103,O0204559,user_cancel,full,1078.0,wallet,processed,2024-02-29 23:20:59,2024-03-01 23:20:59
RF0009104,O0204605,user_cancel,full,908.0,wallet,processed,2025-07-27 11:04:35,2025-07-29 11:04:35
RF0009105,O0204630,delay,full,296.0,wallet,pending,2025-02-03 23:19:00,2025-02-05 23:19:00
RF0009106,O0204643,delay,partial,675.71,upi,processed,2024-11-17 03:38:28,2024-11-19 03:38:28
RF0009107,O0204740,user_cancel,partial,641.05,wallet,processed,2024-07-22 19:31:06,2024-07-24 19:31:06
RF0009108,O0204747,restaurant_issue,partial,1003.06,card,processed,2023-02-15 19:29:48,2023-02-16 19:29:48
RF0009109,O0204750,user_cancel,partial,314.9,upi,processed,2024-03-07 08:21:57,2024-03-08 08:21:57
RF0009110,O0204788,restaurant_issue,partial,519.7,cash!!!,processed,2024-09-04 18:04:14,2024-09-08 18:04:14
RF0009111,O0204825,restaurant_issue,partial,218.8,card,processed,2023-06-02 20:32:36,2023-06-04 20:32:36
RF0009112,O0204853,user_cancel,partial,356.45,wallet!!!,processed,2025-12-07 00:19:48,2025-12-12 00:19:48
RF0009113,O0204856,delay,partial,765.91,cash,processed,2025-10-19 19:18:59,2025-10-20 19:18:59
RF0009114,O0204899,delay,partial,421.79,upi,processed,2024-01-03 22:00:10,2024-01-04 22:00:10
RF0009115,O0204905,delay,full,1250.0,upi,processed,2024-05-21 07:14:21,2024-05-26 07:14:21
RF0009116,O0204911,restaurant_issue,full,666.0,card,processed,2022-10-23 09:15:50,2022-10-24 09:15:50
RF0009117,O0204985,delay,full,1420.0,cash,processed,2025-10-21 14:52:15,2025-10-26 14:52:15
RF0009118,O0204993,user_cancel,partial,310.49,upi,processed,2025-12-19 18:06:31,2025-12-20 18:06:31
RF0009119,O0205008,restaurant_issue,partial,643.82,wallet,processed,2025-05-21 12:22:17,2025-05-23 12:22:17
RF0009120,O0205025,restaurant_issue,partial,148.31,upi,processed,2025-12-11 19:11:24,2025-12-14 19:11:24
RF0009121,O0205045,user_cancel,full,840.0,card,processed,2023-04-22 09:41:21,2023-04-23 09:41:21
RF0009122,O0205049,restaurant_issue,partial,106.32,wallet,processed,2023-04-06 18:37:26,2023-04-09 18:37:26
RF0009123,O0205079,restaurant_issue,partial,431.57,cash,processed,2025-05-22 19:41:13,2025-05-27 19:41:13
RF0009124,O0205099,user_cancel,partial,233.06,cash,processed,2025-12-08 11:46:37,2025-12-11 11:46:37
